ligand_name,smiles,denticity,bite_angle,linear_selectivity,temperature,solvent,reference,ligand_class,MW,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,P_atoms,O_atoms,HeavyAtoms
P(4-MeO-Ph)3_80C_dioxane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,33,80,dioxane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_80C_hexane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,32,80,hexane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_80C_benzene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,31,80,benzene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_80C_xylene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,29,80,xylene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_90C_toluene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,30,90,toluene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_90C_benzene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,28,90,benzene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_90C_xylene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,28,90,xylene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_100C_THF,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,29,100,THF,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_100C_dioxane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,27,100,dioxane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_100C_hexane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,29,100,hexane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_100C_benzene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,31,100,benzene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_120C_toluene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,23,120,toluene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_120C_THF,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,26,120,THF,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_120C_hexane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,27,120,hexane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_130C_THF,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,22,130,THF,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_130C_dioxane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,22,130,dioxane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_130C_hexane,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,25,130,hexane,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_130C_benzene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,24,130,benzene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(4-MeO-Ph)3_130C_xylene,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,,24,130,xylene,This work / SAR Modeling,phosphine,352.3700000000001,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,36,100,toluene,"JACS 1971, 93, 2397",phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_70C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,39,70,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_70C_dioxane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,70,dioxane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_70C_hexane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,42,70,hexane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_70C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,70,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_80C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,37,80,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_80C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,36,80,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_80C_dioxane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,80,dioxane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_80C_hexane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,40,80,hexane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_80C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,40,80,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_90C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,34,90,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_90C_hexane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,38,90,hexane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_90C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,90,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_100C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,38,100,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_100C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,36,100,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_100C_dioxane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,34,100,dioxane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_100C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,38,100,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_100C_xylene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,37,100,xylene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_110C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,110,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_110C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,34,110,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_110C_dioxane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,36,110,dioxane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_110C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,33,110,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,32,120,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,31,120,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_dioxane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,35,120,dioxane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_hexane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,33,120,hexane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_benzene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,36,120,benzene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_120C_xylene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,32,120,xylene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_130C_toluene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,30,130,toluene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_130C_THF,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,33,130,THF,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_130C_hexane,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,29,130,hexane,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-MeO-Ph)3_130C_xylene,COc1cccc(P(c2cccc(OC)c2)c2cccc(OC)c2)c1,1,,34,130,xylene,This work / SAR Modeling,phosphine,352.37000000000006,3.470600000000002,27.69,0,3,6,3,1,3,25
P(2-iPr-Ph)3,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,48,100,toluene,"Inorg. Chem. 1974, 13, 3043",phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_70C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,53,70,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_70C_THF,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,48,70,THF,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_70C_dioxane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,54,70,dioxane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_70C_xylene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,54,70,xylene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,56,80,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_THF,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,51,80,THF,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_dioxane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,49,80,dioxane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_hexane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,51,80,hexane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_benzene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,53,80,benzene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_80C_xylene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,50,80,xylene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_90C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,50,90,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_90C_THF,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,47,90,THF,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_90C_dioxane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,49,90,dioxane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_90C_hexane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,53,90,hexane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_90C_benzene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,50,90,benzene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_100C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,49,100,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_110C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,46,110,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_110C_dioxane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,46,110,dioxane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_110C_benzene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,47,110,benzene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_110C_xylene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,47,110,xylene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_120C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,45,120,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_120C_dioxane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,41,120,dioxane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_130C_toluene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,40,130,toluene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_130C_THF,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,37,130,THF,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_130C_hexane,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,42,130,hexane,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_130C_benzene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,44,130,benzene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-iPr-Ph)3_130C_xylene,CC(C)c1cccc(P(c2cccc(C(C)C)c2)c2cccc(C(C)C)c2)c1,1,,45,130,xylene,This work / SAR Modeling,phosphine,388.5350000000001,6.815000000000007,0.0,0,0,6,3,1,0,28
P(2-tBu-Ph)3,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,52,100,toluene,"US Patent 3,903,120",phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_70C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,57,70,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_70C_dioxane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,54,70,dioxane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_70C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,60,70,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_70C_xylene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,58,70,xylene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_80C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,57,80,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_80C_THF,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,56,80,THF,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_80C_dioxane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,57,80,dioxane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_80C_hexane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,55,80,hexane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_90C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,54,90,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_90C_THF,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,46,90,THF,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_90C_dioxane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,54,90,dioxane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_90C_hexane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,58,90,hexane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_90C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,54,90,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_100C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,49,100,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_100C_THF,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,47,100,THF,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_100C_hexane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,55,100,hexane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_100C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,52,100,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_100C_xylene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,52,100,xylene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_110C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,50,110,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_110C_dioxane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,49,110,dioxane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_110C_hexane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,52,110,hexane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_110C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,51,110,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_110C_xylene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,48,110,xylene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_120C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,45,120,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_120C_dioxane,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,46,120,dioxane,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_120C_benzene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,48,120,benzene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_120C_xylene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,49,120,xylene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_130C_toluene,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,48,130,toluene,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
P(2-tBu-Ph)3_130C_THF,CC(C)(C)c1cccc(P(c2cccc(C(C)(C)C)c2)c2cccc(C(C)(C)C)c2)c1,1,,43,130,THF,This work / SAR Modeling,phosphine,430.61600000000016,7.337300000000008,0.0,0,0,3,3,1,0,31
